Index,Time,(odometrySubsystem).z[0],(odometrySubsystem).z[1],(odometrySubsystem).z[2],(odometrySubsystem).z[3],(odometrySubsystem).z[4],(odometrySubsystem).z[5],(odometrySubsystem).z[6],(odometrySubsystem).z[7],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[0],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[1],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[2],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[0],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[1],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[2],(odometrySubsystem).chassisYaw,(odometrySubsystem).yawOffset,(odometrySubsystem).yawOffsetInitialized
2150,24.829984,4.48828602,4.53258562,4.32437706,4.37827492,11.19732,-27.126667,-14.9379177,0.658785224,-28.3045597,7.75164413,8.80674362,0.246063307,0.460698664,-14.9379177,0.831587791,-0.000254631042,1
2151,24.840015,4.50009871,4.51855659,4.34135818,4.3502183,8.70340919,-27.8990173,-14.9347219,0.511711001,-28.5871716,6.07273531,7.13741446,0.21090959,0.423414409,-14.9347219,0.682356834,-0.000254631042,1
2152,24.849990,4.49862242,4.5421834,4.40263987,4.38934994,4.23632765,-30.0359001,-14.9379177,0.365561008,-26.7669563,9.9454813,9.91563702,0.289739162,0.42874074,-14.9379177,0.532515526,-0.000254631042,1
2153,24.859988,4.48607063,4.5421834,4.31330204,4.34135818,-0.262938231,-35.4711227,-14.9368525,0.257761478,-30.9917717,8.33123875,11.7430372,0.26097703,0.380803823,-14.947505,0.382613182,-0.000254631042,1
2154,24.869984,4.52077198,4.5480895,4.31330204,4.3568635,-5.90018082,-33.566124,-14.947505,0.10410428,-31.7557831,11.7249813,15.1128302,0.324892879,0.386130154,-14.947505,0.232893944,-0.000254631042,1
2155,24.879993,4.48828602,4.52224874,4.33840513,4.39377975,-8.17750549,-30.1759396,-14.938983,-0.0466928482,-31.3534203,9.82094097,11.8196783,0.300391793,0.285995275,-14.951766,0.0831136703,-0.000254631042,1
2156,24.889990,4.47130394,4.51708031,4.3568635,4.37236834,-13.9065161,-27.2365398,-14.9538965,-0.194533825,-31.2552242,7.94564056,7.50385284,0.307848662,0.270016313,-14.951766,-0.0668497086,-0.000254631042,1
2157,24.899989,4.46465921,4.50157547,4.37384462,4.41076136,-17.044117,-24.6012859,-14.9879847,-0.373773098,-28.6805782,6.71460056,7.24998045,0.286543369,0.26682052,-14.9858541,-0.217118263,-0.000254631042,1
2158,24.909986,4.46170568,4.51265001,4.43069601,4.38787317,-23.302597,-22.9427986,-14.9815931,-0.509729862,-30.6373081,7.51214218,8.66543674,0.230084345,0.365890115,-14.9656143,-0.367569923,-0.000254631042,1
2159,24.919995,4.46761227,4.52224874,4.34578848,4.39820957,-27.9742908,-21.0355377,-15.0082245,-0.67950058,-33.9424362,8.53721046,9.51327419,0.177886382,0.410631239,-15.0124855,-0.518204689,-0.000254631042,1
2160,24.929991,4.47573423,4.51412678,4.33176041,4.36572361,-29.0762272,-16.700613,-15.0028982,-0.830803394,-32.7329521,7.27264023,7.95172119,0.195995882,0.456437588,-15.0167465,-0.669390678,-0.000254631042,1
2161,24.940014,4.47573423,4.49714518,4.33840513,4.45210743,-29.4877224,-9.11784649,-15.0274,-0.961711407,-29.4014778,9.39223289,8.82829857,0.209844321,0.426610202,-15.0327263,-0.819964409,-0.000254631042,1
2162,24.949988,4.46908951,4.51117373,4.37532139,4.4321723,-30.1255074,-5.5019455,-15.0028982,-1.10527039,-29.3895035,8.60666656,8.08823776,0.231149614,0.359498531,-15.0167465,-0.970538139,-0.000254631042,1
2163,24.960011,4.49271536,4.51708031,4.38934994,4.37679815,-29.7769871,-2.44320059,-15.014616,-1.24791384,-29.013485,7.1313343,8.12895298,0.243932784,0.321149021,-15.014616,-1.12129498,-0.000254631042,1
2164,24.970050,4.50305223,4.51265001,4.36867666,4.45579863,-32.9467049,2.11947823,-14.9911804,-1.39243174,-32.0479736,7.9312706,12.1933012,0.244998053,0.332866937,-14.9911804,-1.27180386,-0.000254631042,1
2165,24.979991,4.48311758,4.51560354,4.3841815,4.39377975,-30.2176991,9.67701149,-15.018877,-1.54171991,-29.9235935,10.5514212,11.034112,0.287608624,0.338193238,-15.018877,-1.42213345,-0.000254631042,1
2166,24.990013,4.48164082,4.53922987,4.29336739,4.41371441,-31.186388,16.8433228,-15.006094,-1.68430185,-32.8934174,13.2027082,10.9047804,0.321697086,0.34138903,-15.006094,-1.57209682,-0.000254631042,1
2167,24.999989,4.47721052,4.5525198,4.41371441,4.3502183,-27.4989643,17.8581314,-14.9783974,-1.82644796,-31.1211033,10.3238945,11.4747953,0.336610794,0.355237484,-14.9783974,-1.72260904,-0.000254631042,1
2168,25.010015,4.47573423,4.51412678,4.39968681,4.42774248,-25.6319427,22.056551,-15.0210075,-1.99001646,-32.3904648,9.71316528,8.62472153,0.299326539,0.348845899,-15.0210075,-1.87232828,-0.000254631042,1
2169,25.020008,4.48016405,4.53406191,4.40263987,4.39820957,-21.6875172,20.0575485,-14.9656143,-2.15088272,-29.1332359,4.88959551,5.91355944,0.2737602,0.427675456,-14.9656143,-2.0225358,-0.000254631042,1
2170,25.029987,4.46908951,4.5421834,4.41814423,4.37679815,-19.656229,23.8106747,-14.9538965,-2.29747534,-30.5103722,4.7363143,7.87029076,0.218366444,0.42874074,-14.9538965,-2.17256021,-0.000254631042,1
2171,25.040034,4.46908951,4.50526667,4.34874201,4.37384462,-14.7058716,28.1362648,-14.9752016,-2.43380523,-30.9390812,7.11935902,11.2999592,0.220496967,0.505439758,-14.9752016,-2.32221842,-0.000254631042,1
2172,25.050007,4.47573423,4.5082202,4.40263987,4.33323717,-7.71783638,32.27668,-14.9570923,-2.59267426,-31.5617867,10.256834,10.1359797,0.232214868,0.453241795,-14.9570923,-2.47212076,-0.000254631042,1
2173,25.060029,4.50526667,4.54365969,4.34578848,4.37236834,-4.53292751,32.0619965,-14.9538965,-2.75094128,-31.3725796,8.01749134,12.6172199,0.226888552,0.365890115,-14.9538965,-2.62196207,-0.000254631042,1
2174,25.070014,4.49271536,4.53406191,4.3398819,4.38565826,4.46055079,32.7923889,-14.9741364,-2.90463066,-30.8289108,12.0339384,8.04752254,0.292934954,0.322214276,-14.9741364,-2.7723527,-0.000254631042,1
2175,25.080015,4.46908951,4.48828602,4.41666746,4.39820957,5.38747978,32.0763435,-14.9730711,-3.06394434,-31.5617867,7.8594203,9.15162659,0.286543369,0.315822691,-14.9730711,-2.92268229,-0.000254631042,1
2176,25.089989,4.46318245,4.49566889,4.38934994,4.41223812,7.1313324,27.8330269,-14.9783974,3.06685901,-28.2877941,5.03329706,7.9157958,0.270564407,0.290256351,-14.9783974,-3.07304239,-0.000254631042,1
2177,25.100034,4.48164082,4.52077198,4.39820957,4.36572361,16.0385399,29.9747658,-14.9869194,2.89308047,-32.9987984,8.17316723,3.99514914,0.263107538,0.337127984,-14.9869194,3.05938625,-0.000254631042,1
2178,25.110008,4.48976183,4.52224874,4.33176041,4.41666746,17.3964081,27.8614464,-14.9783974,2.74761367,-32.4048347,5.36859941,6.8979125,0.231149614,0.406370163,-14.9783974,2.93926907,-0.000254631042,1
