Index,Time,(odometrySubsystem).z[0],(odometrySubsystem).z[1],(odometrySubsystem).z[2],(odometrySubsystem).z[3],(odometrySubsystem).z[4],(odometrySubsystem).z[5],(odometrySubsystem).z[6],(odometrySubsystem).z[7],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[0],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[1],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[2],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[0],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[1],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[2],(odometrySubsystem).chassisYaw,(odometrySubsystem).yawOffset,(odometrySubsystem).yawOffsetInitialized
465,4.699983,-0.131422073,-0.0561127998,0.0952440947,0.0708793253,-0.728860736,2.88776875,0.0428966023,2.9720273,-2.72335505,-1.20572948,10.5575027,0.0553809665,0.0377886593,0.0428966023,2.97308254,-0.000254631042,1
466,4.710001,-0.156525165,-0.0819542184,0.0524211675,0.1122256,0.687863529,2.04237294,0.0279828981,2.97133827,-2.12939048,0.331873059,10.0904741,0.0915999562,-0.0229314156,0.0279828981,2.97326565,-0.000254631042,1
467,4.719975,-0.0206731372,-0.0310097057,0.137328684,0.0812158883,-0.921306789,3.03652263,0.0407660753,2.97260261,-2.83831596,-1.4188863,9.78630638,0.0905346945,-0.0346493237,0.0407660753,2.97354031,-0.000254631042,1
468,4.730003,-0.131422073,-0.104104005,0.0258414224,0.0487295389,-0.102401488,2.67540503,-0.0124971503,2.97314334,-2.6203692,-0.549494147,9.52285385,0.0734904632,-0.0176050942,-0.0124971503,2.97363186,-0.000254631042,1
469,4.739977,-0.0191964842,-0.0155048529,0.113702245,0.0383929685,0.465650678,1.63851452,-0.00930135697,2.9725678,-1.69349682,0.18338187,10.4233818,0.0319451503,0.00689598918,-0.00930135697,2.97354031,-0.000254631042,1
470,4.749996,-0.0310097057,-0.0494678579,0.0287947264,0.0354396626,-0.282431245,1.74405241,-0.0401940234,2.97301269,-1.67194164,-0.571049333,9.74798584,0.0276840944,-0.0229314156,-0.0401940234,2.97341824,-0.000254631042,1
471,4.759982,-0.0605427548,-0.0347013362,0.0878608376,0.0073832632,1.03624582,1.33559453,-0.0583035201,2.97076321,-1.49231517,0.794111848,9.52045918,-0.00427384023,-0.0261272099,-0.0583035201,2.97296047,-0.000254631042,1
472,4.769995,-0.00664493674,-0.0221497901,0.0354396626,0.0132898735,0.056637466,1.01120579,-0.0412592888,2.97085881,-1.00612617,-0.115995586,9.80546665,-0.00640436914,-0.0474324971,-0.0412592888,2.97256374,-0.000254631042,1
473,4.779981,-0.00959824212,-0.0479912087,0.0383929685,-0.0036916316,1.47226918,0.861664116,-0.0540424623,2.97066736,-1.09953201,1.30425107,9.68092537,-0.00427384023,-0.0527588204,-0.0540424623,2.97204494,-0.000254631042,1
474,4.789997,-0.0361779891,0.0103365686,0.0553744733,0,0.311045974,1.07917726,-0.018888738,2.97116446,-1.11629713,0.123506375,10.5646877,-0.00853489805,-0.0410409123,-0.018888738,2.97173977,-0.000254631042,1
475,4.799982,-0.00221497891,0.00295330514,0.0273180734,-0.0081215892,0.389868736,0.462796509,-0.0306066461,2.97078085,-0.522332251,0.305527866,10.4066162,-0.00746963359,-0.0463672355,-0.0306066461,2.97155666,-0.000254631042,1
476,4.809997,0,0.00147665257,0.00295330514,0.0073832632,0.64985919,-0.00307995826,-0.0156929437,2.96990037,-0.107993819,0.640830576,9.85336685,-0.0266443938,-0.0463672355,-0.0156929437,2.97137356,-0.000254631042,1
477,4.819983,0,0.0073832632,0.0073832632,-0.00959824212,-0.0242049508,0.0627531707,0.00454708049,2.96999621,-0.0576984063,-0.0345649198,9.47016335,-0.0298401862,-0.0527588204,0.00454708049,2.97119045,-0.000254631042,1
478,4.829996,0,-0.011074895,-0.00221497891,0,0.0175427962,-0.117066391,0.0205260478,2.96990037,0.112347983,0.0372856669,9.64021015,-0.041558098,-0.0463672355,0.0205260478,2.97128201,-0.000254631042,1
479,4.839983,0,0.00590661028,0,0.00147665257,0.0172358342,0.0215606,0.0343744867,2.97141767,-0.0241681337,0.013335471,9.72403622,-0.0372970402,-0.0453019701,0.0343744867,2.97146511,-0.000254631042,1
480,4.850002,0,0.00590661028,-0.0081215892,-0.00516828429,-0.0343685299,-0.137249261,0.0397008099,2.97132182,0.141088217,-0.0106147248,9.78870106,-0.0341012478,-0.0453019701,0.0397008099,2.97177029,-0.000254631042,1
481,4.859976,0,-0.00664493674,-0.011074895,0.00442995783,-0.187782928,-0.110888019,0.0482229255,2.97141767,0.141088217,-0.166290998,9.79828167,-0.0341012478,-0.0399756469,0.0482229255,2.97207546,-0.000254631042,1
482,4.869975,0,0.00442995783,-0.00959824212,-0.0081215892,-0.0980298296,-0.140959948,0.0546145104,2.97234178,0.155458346,-0.0728852376,9.62823486,-0.0245138649,-0.0293230023,0.0546145104,2.97250271,-0.000254631042,1
483,4.879983,0,-0.00664493674,0.00295330514,-0.00664493674,-0.321857333,-0.185322076,0.0567450412,2.97234178,0.236889005,-0.286041975,9.64021015,-0.0138612203,-0.0133440364,0.0567450412,2.97296047,-0.000254631042,1
484,4.889979,0,-0.00516828429,0.00147665257,-0.0324863568,-0.116569832,-0.0649768561,0.0471576601,2.9730742,0.0836077482,-0.104020491,9.6186552,0.00744406879,-0.0080177132,0.0471576601,2.97341824,-0.000254631042,1
485,4.899977,0,-0.00221497891,0,-0.012551547,-0.305549473,-0.0620068461,0.0397008099,2.97317004,0.112347983,-0.290832013,9.73840618,0.0106398622,-0.00588718429,0.0397008099,2.97372341,-0.000254631042,1
486,4.909974,0,-0.00221497891,0.00295330514,-0.012551547,-0.192922741,-0.0568632111,0.0183955189,2.97317004,0.088397786,-0.180661112,9.93240261,0.00744406879,0.000504402502,0.0183955189,2.97412014,-0.000254631042,1
487,4.919984,0,-0.00221497891,0.00147665257,-0.00516828429,-0.148271114,-0.00859347917,0.00348181627,2.97326565,0.0333123393,-0.144735828,9.82462692,0.00105248217,0.0015696669,0.00348181627,2.97427273,-0.000254631042,1
488,4.929980,0,-0.00221497891,-0.00221497891,0,-0.0925019905,-0.0667093769,-0.0124971503,2.97390246,0.0812127292,-0.0800702944,9.83420658,0.00211774674,0.00689598918,-0.0124971503,2.97424221,-0.000254631042,1
489,4.939976,0,0,0,0.00295330514,-0.00881992094,0.0114403889,-0.0231497958,2.97297812,-0.00979801547,-0.0106147248,9.85815716,-1.27822468e-05,0.00263493136,-0.0231497958,2.97408962,-0.000254631042,1
490,4.950003,0.00147665257,0,0.00147665257,0.0132898735,0.0458862484,0.00455719372,-0.0284761172,2.97297812,-0.0121930353,0.0444707274,9.82462692,-0.00214331108,0.000504402502,-0.0284761172,2.97393703,-0.000254631042,1
