Index,Time,((((((aruwsrc::motor_tester::DriversSingleton::drivers).fusedImu).imuData).accG).coordinates_).data)._M_elems[0],((((((aruwsrc::motor_tester::DriversSingleton::drivers).fusedImu).imuData).accG).coordinates_).data)._M_elems[1],((((((aruwsrc::motor_tester::DriversSingleton::drivers).fusedImu).imuData).accG).coordinates_).data)._M_elems[2],((((((aruwsrc::motor_tester::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[0],((((((aruwsrc::motor_tester::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[1],((((((aruwsrc::motor_tester::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[2],((((((aruwsrc::motor_tester::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[0],((((((aruwsrc::motor_tester::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[1],((((((aruwsrc::motor_tester::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[2],((((((aruwsrc::motor_tester::DriversSingleton::drivers).fusedImu).imuData).gyroRadPerSec).coordinates_).data)._M_elems[0],((((((aruwsrc::motor_tester::DriversSingleton::drivers).fusedImu).imuData).gyroRadPerSec).coordinates_).data)._M_elems[1],((((((aruwsrc::motor_tester::DriversSingleton::drivers).fusedImu).imuData).gyroRadPerSec).coordinates_).data)._M_elems[2]
1130,11.300009,-0.154828459,-0.0673944131,9.99157047,-0.148491219,-0.0479003936,9.98004723,0.0223705545,0.0159789659,-0.00426105782,0.0213141646,0.0163030364,-0.00421415223
1131,11.310005,-0.154388815,-0.0670423433,9.9802866,-0.143701181,-0.0646655336,9.99202156,0.0223705545,0.0149137024,-0.00426105782,0.0220049527,0.0160782412,-0.00432978943
1132,11.320004,-0.147565126,-0.0726001188,9.98373413,-0.131726086,-0.0718505904,9.95849133,0.0245010816,0.0170442313,-0.00319579337,0.0226165187,0.016396014,-0.0038471329
1133,11.329984,-0.14875257,-0.0693815947,9.97875404,-0.174836427,-0.0981958061,10.0231571,0.0223705545,0.0149137024,-0.00426105782,0.0223699454,0.0159051958,-0.00380543945
1134,11.340004,-0.157554179,-0.064398706,9.97890568,-0.124541022,-0.0622705109,10.0087872,0.0213052891,0.0181094967,-0.00639158674,0.0218663644,0.0160950515,-0.00437022606
1135,11.350004,-0.154347152,-0.0581651367,9.9742775,-0.160466313,-0.0550854504,9.98962688,0.0202400237,0.0159789659,-0.00319579337,0.0221639164,0.0165638402,-0.00449050963
1136,11.360001,-0.156321004,-0.0649364814,9.98864651,-0.148491219,-0.0455053747,9.9297514,0.0202400237,0.0159789659,-0.00426105782,0.0217410047,0.016343331,-0.00409680465
1137,11.370001,-0.150992945,-0.0581319071,9.97761059,-0.1460962,-0.0742456093,10.0016022,0.0223705545,0.0159789659,-0.00639158674,0.0214889906,0.0160714108,-0.00477578398
1138,11.379983,-0.148666769,-0.0616510883,9.97837162,-0.170046389,-0.043110352,9.95609665,0.0223705545,0.0170442313,-0.00532632228,0.02163212,0.0163280796,-0.00521240477
1139,11.389999,-0.157455415,-0.0590954274,9.97956848,-0.150886238,-0.0910107493,9.99681187,0.0223705545,0.0149137024,-0.00426105782,0.022709934,0.016109094,-0.00522886543
1140,11.400007,-0.162467346,-0.0608763322,9.99170017,-0.203576669,-0.0646655336,9.95849133,0.023435818,0.0127831735,-0.00426105782,0.022765683,0.0158230253,-0.00477309199
1141,11.410004,-0.154837117,-0.0560254864,9.99061012,-0.170046389,-0.0407153331,9.99441719,0.0223705545,0.0170442313,-0.00532632228,0.0224336293,0.0154489828,-0.00497361552
1142,11.419984,-0.160663798,-0.0488644317,10.0040693,-0.162861332,-0.0694555715,9.95609665,0.0223705545,0.011717909,-0.00639158674,0.0225235485,0.0160868224,-0.00562619604
1143,11.430005,-0.153602913,-0.0619569235,9.99241924,-0.172441408,-0.0287402347,9.98962688,0.0223705545,0.0181094967,-0.00532632228,0.0227222294,0.0147383548,-0.00457683764
1144,11.440007,-0.155411795,-0.0593117401,9.99654865,-0.148491219,-0.043110352,9.97286129,0.0202400237,0.0181094967,-0.00213052891,0.0221414287,0.0157401823,-0.0042786086
1145,11.450007,-0.156570241,-0.0596558265,9.98485088,-0.117355965,-0.0263452157,9.97046661,0.023435818,0.0181094967,-0.00106526446,0.0226364266,0.0168578085,-0.00387338316
1146,11.460009,-0.163550675,-0.0610908978,9.98005009,-0.155676275,-0.0622705109,10.0375271,0.0223705545,0.0149137024,-0.00532632228,0.0219996721,0.0163258929,-0.00458269333
1147,11.469989,-0.1558965,-0.0545071475,9.98105812,-0.158071294,-0.0455053747,9.96567631,0.0213052891,0.0159789659,-0.00532632228,0.0218634568,0.015718352,-0.00468325103
1148,11.480008,-0.155924782,-0.0545769148,9.97447586,-0.117355965,-0.088615723,9.98483658,0.0223705545,0.0149137024,-0.00639158674,0.0215806644,0.0155881383,-0.00483412482
1149,11.489999,-0.160688043,-0.0676007643,9.98178577,-0.126936033,-0.0670605525,9.99920654,0.0223705545,0.0170442313,-0.00532632228,0.0222131014,0.0166474544,-0.0051793186
1150,11.500010,-0.155456334,-0.0594455488,9.97879314,-0.138911143,-0.0574804693,9.9776516,0.0213052891,0.0181094967,-0.00532632228,0.0223316886,0.0165774133,-0.00551604806
1151,11.509989,-0.155698046,-0.0583615005,9.98006153,-0.150886238,-0.0646655336,9.97286129,0.0223705545,0.0170442313,-0.00426105782,0.0224465448,0.016726004,-0.00507035479
1152,11.520010,-0.156984389,-0.0610176809,9.9929657,-0.150886238,-0.0239501968,9.96807194,0.0213052891,0.0149137024,-0.00532632228,0.0219341591,0.0161856525,-0.00489046238
1153,11.530008,-0.163014665,-0.0568084158,9.99262524,-0.155676275,-0.0550854504,9.9776516,0.023435818,0.0159789659,-0.00426105782,0.0219123587,0.0158447362,-0.00487022707
1154,11.540005,-0.164667517,-0.0588018969,9.99872017,-0.174836427,-0.0335302763,10.0686626,0.0202400237,0.0159789659,-0.00639158674,0.0219480693,0.0155152474,-0.00457554078
1155,11.550009,-0.157019287,-0.054821644,9.99319649,-0.148491219,-0.059875492,9.98483658,0.0213052891,0.0138484379,-0.00319579337,0.022386713,0.0156283099,-0.00429954752
1156,11.559989,-0.158403635,-0.0590445884,9.98387337,-0.158071294,-0.0646655336,10.0039968,0.0223705545,0.0170442313,-0.00426105782,0.0225910153,0.0157683119,-0.00488336151
1157,11.570001,-0.160365269,-0.0587215647,9.98524189,-0.148491219,-0.0311352555,9.9345417,0.0245010816,0.0159789659,-0.00639158674,0.0223920029,0.0158168674,-0.00514989439
1158,11.580002,-0.156110898,-0.0597294644,9.98315716,-0.184416518,-0.059875492,9.9776516,0.0223705545,0.0159789659,-0.00639158674,0.022738358,0.0152298585,-0.0057604895
1159,11.590008,-0.161603719,-0.0634264499,9.97473431,-0.141306162,-0.0838256851,9.92735672,0.0213052891,0.0181094967,-0.00426105782,0.0218571313,0.0161936432,-0.0056291013
1160,11.599988,-0.152558461,-0.0627459139,9.96532822,-0.148491219,-0.0502954125,10.0135775,0.023435818,0.0149137024,-0.00639158674,0.0221478548,0.0162004642,-0.00543930568
1161,11.610004,-0.159547731,-0.0545474514,9.97231674,-0.172441408,-0.0574804693,9.94651699,0.0245010816,0.0149137024,-0.00639158674,0.0229134541,0.0165857431,-0.00496733095
1162,11.620003,-0.155626163,-0.0580144636,9.97829437,-0.153281257,-0.0455053747,9.97525692,0.0202400237,0.0181094967,-0.00532632228,0.0227679256,0.0165505651,-0.00510710012
1163,11.630006,-0.157782719,-0.0558637716,9.97270393,-0.11256592,-0.0383203141,10.0183668,0.0213052891,0.0181094967,-0.00426105782,0.0222991351,0.0169723164,-0.00511478819
1164,11.640020,-0.153767735,-0.0604703799,9.996171,-0.131726086,-0.0455053747,9.99681187,0.0213052891,0.0149137024,-0.00426105782,0.0217171051,0.0164581966,-0.00517463544
1165,11.650006,-0.14622198,-0.0566581264,9.99262047,-0.136516124,-0.0718505904,9.96807194,0.0223705545,0.0138484379,-0.00532632228,0.0214811526,0.0161516927,-0.00521111442
1166,11.660003,-0.15178512,-0.0534236692,9.98635769,-0.153281257,-0.0694555715,9.98004723,0.0223705545,0.0159789659,-0.00426105782,0.0216995124,0.0146652022,-0.00569486618
1167,11.669999,-0.15002726,-0.0550813973,9.96105194,-0.143701181,-0.059875492,9.92256641,0.0223705545,0.0138484379,-0.00319579337,0.0221613664,0.0148523711,-0.00462098559
1168,11.680003,-0.15566422,-0.0602572151,9.97031784,-0.162861332,-0.0742456093,9.98004723,0.023435818,0.0159789659,-0.00426105782,0.0217361506,0.0155786322,-0.00455924822
1169,11.689983,-0.156626821,-0.0605567954,9.977314,-0.126936033,-0.0502954125,9.9824419,0.0245010816,0.0138484379,-0.00532632228,0.0224180799,0.0152430115,-0.00457855128
1170,11.700005,-0.14954263,-0.05657598,9.98105526,-0.117355965,-0.0335302763,9.9824419,0.0213052891,0.0138484379,-0.00532632228,0.0221317485,0.0155825792,-0.00512904162
1171,11.710002,-0.142617911,-0.0614872761,9.97051239,-0.153281257,-0.0742456093,9.93933105,0.0213052891,0.0170442313,-0.00532632228,0.0214074068,0.0155926086,-0.00495153666
1172,11.719999,-0.144113824,-0.0639695823,9.97002029,-0.184416518,-0.0622705109,9.90101147,0.023435818,0.0159789659,-0.00426105782,0.021808058,0.0157923065,-0.00446984451
1173,11.729980,-0.145698652,-0.0657248795,9.97160625,-0.143701181,-0.0790356472,9.97046661,0.0213052891,0.0170442313,-0.00426105782,0.022192467,0.0155360457,-0.00471363496
1174,11.740000,-0.156112388,-0.0569585599,9.98182297,-0.150886238,-0.00958007853,10.0111818,0.023435818,0.0159789659,-0.00639158674,0.0222374853,0.0161874443,-0.00537605537
1175,11.749999,-0.147077277,-0.0639034361,9.97358894,-0.129331067,-0.0766406283,9.93214607,0.0213052891,0.0159789659,-0.00639158674,0.0219368357,0.0162795112,-0.00507979421
1176,11.760001,-0.147609174,-0.0640480146,9.97752571,-0.143701181,-0.0814306661,9.99441719,0.0213052891,0.0170442313,-0.00426105782,0.0216208212,0.0165450741,-0.00482452102
1177,11.769982,-0.153183341,-0.0694296509,9.97838593,-0.186811537,-0.0814306661,9.95130634,0.023435818,0.0181094967,-0.00426105782,0.0220352262,0.0165690146,-0.00493442593
1178,11.780008,-0.158341289,-0.0701416209,9.97651768,-0.160466313,-0.0766406283,10.0159721,0.0202400237,0.0159789659,-0.00213052891,0.0220722947,0.0168908052,-0.00389712793
1179,11.790003,-0.161910251,-0.0677592233,10.0036573,-0.141306162,-0.0526904315,10.0542927,0.0213052891,0.0159789659,-0.00426105782,0.0214399453,0.0169998016,-0.00442712707
1180,11.800006,-0.153257415,-0.0689868629,9.98943615,-0.186811537,-0.107775882,9.94412136,0.0223705545,0.0170442313,-0.00426105782,0.0222349502,0.0170720723,-0.00425111689
1181,11.810009,-0.158244327,-0.0735121965,9.99159145,-0.165256351,-0.0694555715,9.97286129,0.0223705545,0.0159789659,-0.00532632228,0.0228209067,0.0163863935,-0.0050956686
1182,11.819979,-0.157679737,-0.0750376433,9.99879742,-0.153281257,-0.0287402347,10.0231571,0.0202400237,0.0170442313,-0.00532632228,0.022201078,0.0160540473,-0.00492530363
1183,11.830006,-0.154036894,-0.0654365867,10.0028381,-0.141306162,-0.0526904315,9.97046661,0.0213052891,0.0159789659,-0.00426105782,0.0215155873,0.017156031,-0.00445294846
1184,11.840008,-0.155578554,-0.0643471032,9.99890423,-0.131726086,-0.088615723,9.97286129,0.0223705545,0.0181094967,-0.00639158674,0.0215172954,0.0167873744,-0.00468085101
1185,11.850008,-0.156268373,-0.0678612739,9.97970486,-0.131726086,-0.0119750984,9.99202156,0.0223705545,0.0159789659,-0.00426105782,0.0211700853,0.0164933857,-0.00459525688
1186,11.859988,-0.147144556,-0.057507582,9.97268677,-0.141306162,-0.0502954125,10.0255518,0.0245010816,0.0149137024,-0.00532632228,0.0222867336,0.0166008286,-0.00439593382
1187,11.870008,-0.148273826,-0.0586421415,9.98136425,-0.126936033,-0.059875492,9.95609665,0.0213052891,0.0138484379,-0.00426105782,0.0223917291,0.0161714442,-0.00413117046
1188,11.880002,-0.147744164,-0.0745689198,9.98126602,-0.153281257,-0.0550854504,9.94412136,0.023435818,0.0159789659,-0.00426105782,0.0219198,0.0164455939,-0.00436466187
1189,11.889999,-0.146854058,-0.0636105239,9.97643661,-0.16765137,-0.0694555715,9.9824419,0.0223705545,0.0149137024,-0.00213052891,0.0222852509,0.0165448058,-0.004558363
1190,11.899999,-0.155720934,-0.0580328293,9.98525524,-0.126936033,-0.0502954125,9.96807194,0.0202400237,0.0181094967,-0.00213052891,0.0222639069,0.0167028643,-0.00427820766
1191,11.909981,-0.161418542,-0.0578810722,9.97671509,-0.153281257,-0.0502954125,9.99920654,0.0245010816,0.0149137024,-0.00639158674,0.0222069081,0.0170201417,-0.00429430883
1192,11.920007,-0.150111526,-0.0534964763,9.98240852,-0.174836427,-0.0622705109,9.92735672,0.0202400237,0.0159789659,-0.00319579337,0.0218557306,0.0169946924,-0.0044758115
1193,11.930008,-0.159874678,-0.0605792925,9.97995758,-0.124541022,-0.0742456093,9.96567631,0.0202400237,0.0159789659,-0.00426105782,0.0217108373,0.0165558979,-0.00450099213
1194,11.940008,-0.159630716,-0.0631789118,9.98855782,-0.16765137,-0.0718505904,9.96328163,0.0223705545,0.0181094967,-0.00426105782,0.0215314198,0.0157551579,-0.00508556375
1195,11.949989,-0.156732634,-0.0685879588,9.98455906,-0.148491219,-0.0550854504,9.98962688,0.023435818,0.0159789659,-0.00319579337,0.0222303178,0.0160441417,-0.00461933296
1196,11.960001,-0.162117615,-0.0636439845,9.98751354,-0.136516124,-0.0550854504,9.99441719,0.0223705545,0.0159789659,-0.00639158674,0.0223165713,0.0161903128,-0.0043095476
1197,11.970001,-0.149434641,-0.0613422915,9.98306179,-0.191601574,-0.0646655336,9.99441719,0.0213052891,0.0159789659,-0.00426105782,0.0225555561,0.0153929079,-0.00485595223
1198,11.980005,-0.146533102,-0.0632321909,9.99766254,-0.131726086,-0.0622705109,10.0423174,0.0213052891,0.0181094967,-0.00213052891,0.0221058633,0.0165663399,-0.00512031233
1199,11.990004,-0.1430244,-0.0634374768,9.98248959,-0.162861332,-0.0359252952,9.98004723,0.0223705545,0.0159789659,-0.00639158674,0.0224452093,0.0166444723,-0.00539740315
1200,11.999984,-0.153319001,-0.063733086,9.96607876,-0.143701181,-0.0814306661,9.9824419,0.0245010816,0.0159789659,-0.00319579337,0.0226396341,0.016789997,-0.00510309311
1201,12.010004,-0.162160307,-0.056702245,9.96477604,-0.170046389,-0.0574804693,9.96088696,0.0213052891,0.0170442313,-0.00532632228,0.022754712,0.0165467802,-0.00466127973
1202,12.020001,-0.163551658,-0.0649703443,9.96972275,-0.186811537,-0.0766406283,9.98004723,0.0223705545,0.0181094967,-0.00213052891,0.0225148741,0.016987687,-0.00432209019
1203,12.030007,-0.167580411,-0.0667190477,9.97485352,-0.17962648,-0.0646655336,10.0087872,0.0223705545,0.0149137024,-0.00852211565,0.0223659426,0.0163966641,-0.00442632986
1204,12.039987,-0.168306857,-0.0586550012,9.98385525,-0.160466313,-0.0766406283,9.99681187,0.0202400237,0.0159789659,-0.00426105782,0.0215790849,0.01570265,-0.00594447926
1205,12.050009,-0.163918704,-0.0560087599,9.98643684,-0.143701181,-0.0526904315,9.96807194,0.0213052891,0.0159789659,-0.00745685119,0.0211329088,0.0158726461,-0.0053538396
1206,12.059999,-0.15543595,-0.0583683252,9.98609257,-0.160466313,-0.0455053747,9.96807194,0.0202400237,0.0149137024,-0.00426105782,0.021250248,0.0153607549,-0.00536361011
1207,12.070004,-0.158403799,-0.0648360252,9.97998714,-0.148491219,-0.0718505904,9.99681187,0.0202400237,0.0170442313,-0.00213052891,0.0218214393,0.0156169562,-0.00477045355
1208,12.079986,-0.154573977,-0.074186042,9.98464203,-0.131726086,-0.107775882,10.0231571,0.0202400237,0.0170442313,-0.00319579337,0.0215835478,0.0163400732,-0.00544310035
1209,12.090007,-0.149839237,-0.0723949,9.99127674,-0.160466313,-0.059875492,9.98004723,0.023435818,0.0149137024,-0.00319579337,0.0211351104,0.0155007523,-0.00470259413
1210,12.100001,-0.153252363,-0.0717611015,9.97694778,-0.153281257,-0.0814306661,10.0111818,0.0191747602,0.0170442313,-0.00852211565,0.0215785522,0.0158864092,-0.00475325156
1211,12.110006,-0.145661116,-0.0659162179,9.97561073,-0.165256351,-0.0526904315,10.0039968,0.0223705545,0.0149137024,-0.00213052891,0.0219108947,0.0165948868,-0.00503670005
1212,12.120001,-0.146005496,-0.0768429041,9.98254013,-0.172441408,-0.100590825,10.0135775,0.0213052891,0.0170442313,-0.00532632228,0.0215692092,0.0162603855,-0.00430500368
1213,12.129982,-0.150270373,-0.0771834478,9.96011353,-0.150886238,-0.0670605525,10.0039968,0.0213052891,0.0181094967,-0.00639158674,0.0217850655,0.0169425234,-0.00545276515
1214,12.139999,-0.155653104,-0.0715859979,9.96798706,-0.177231446,-0.0694555715,9.96328163,0.0245010816,0.0181094967,-0.00639158674,0.0223560575,0.0169034414,-0.0052935374
1215,12.150000,-0.162183031,-0.0610324442,9.97886658,-0.170046389,-0.0814306661,9.95849133,0.0213052891,0.0159789659,-0.00745685119,0.0227666888,0.0161574129,-0.00519677857
1216,12.160004,-0.150647685,-0.0693773478,9.98158646,-0.158071294,-0.114960939,9.99202156,0.0223705545,0.0181094967,-0.00639158674,0.0222885348,0.0165154394,-0.00551381614
1217,12.170003,-0.156789213,-0.0658140033,9.98137093,-0.174836427,-0.0502954125,9.98483658,0.0213052891,0.0159789659,-0.00532632228,0.0222309679,0.0165869165,-0.00539065711
1218,12.179983,-0.159772426,-0.064185068,9.97967911,-0.160466313,-0.043110352,9.95849133,0.0213052891,0.0170442313,-0.00426105782,0.02230924,0.0167388469,-0.00480624847
1219,12.190008,-0.17135191,-0.0614278913,9.9781456,-0.182021499,-0.0574804693,9.94891167,0.0223705545,0.0149137024,-0.00319579337,0.0221247189,0.0161637235,-0.0045712865
1220,12.200000,-0.164396569,-0.0652333647,9.98245811,-0.165256351,-0.0790356472,9.99920654,0.0223705545,0.0159789659,-0.00639158674,0.022608608,0.0163857304,-0.00508654211
1221,12.210008,-0.154066265,-0.0684025288,9.97931194,-0.131726086,-0.0550854504,9.97046661,0.023435818,0.0149137024,-0.00319579337,0.0230635256,0.0162890609,-0.00456559844
1222,12.219999,-0.151736945,-0.0710054561,9.97906971,-0.162861332,-0.100590825,10.0231571,0.0223705545,0.0149137024,-0.00639158674,0.0228043087,0.01577783,-0.00495556649
1223,12.229979,-0.143740416,-0.0753569826,9.98552132,-0.138911143,-0.0670605525,9.9776516,0.0223705545,0.0191747602,-0.00213052891,0.0224245153,0.0163990241,-0.00457435567
1224,12.240003,-0.151432395,-0.0694387406,9.9852314,-0.165256351,-0.0670605525,9.97046661,0.0213052891,0.0181094967,-0.00532632228,0.0220291074,0.0168402363,-0.00441041216
1225,12.250002,-0.143453375,-0.0694969222,9.99850178,-0.141306162,-0.0479003936,10.0423174,0.023435818,0.0159789659,-0.00639158674,0.0228215717,0.0162936095,-0.00472130906
1226,12.260003,-0.156128287,-0.0587054007,9.98474884,-0.165256351,-0.0263452157,9.99202156,0.0202400237,0.0149137024,-0.00319579337,0.0221783333,0.0157240201,-0.00432985462
1227,12.269982,-0.160560936,-0.060688775,9.9794569,-0.160466313,-0.0742456093,9.96567631,0.0213052891,0.0181094967,-0.00532632228,0.0219597537,0.0159223024,-0.00422162469
1228,12.280004,-0.1594055,-0.0650892556,9.9741869,-0.1460962,-0.0670605525,9.95370197,0.0223705545,0.0181094967,-0.00639158674,0.022339521,0.0160601214,-0.0045523569
1229,12.290001,-0.15258278,-0.0665991381,9.98109245,-0.17962648,-0.0934057683,10.051897,0.0255663469,0.0170442313,-0.00426105782,0.023365736,0.0165326614,-0.00540903397
1230,12.300000,-0.159352437,-0.0637346432,9.99350262,-0.172441408,-0.043110352,9.99920654,0.0202400237,0.0138484379,-0.00639158674,0.022736365,0.015559948,-0.00432161288
1231,12.309981,-0.149649277,-0.0631670579,9.99808121,-0.189206555,-0.0670605525,10.0135775,0.0213052891,0.0181094967,-0.00319579337,0.0220113229,0.0158974119,-0.00401657494
1232,12.320000,-0.157249868,-0.0618876889,9.99903774,-0.17962648,-0.0742456093,10.0087872,0.0223705545,0.0138484379,-0.00213052891,0.0214302875,0.0158356205,-0.00434982684
1233,12.330002,-0.154848769,-0.0703774318,9.99177647,-0.174836427,-0.00718505867,10.0063925,0.023435818,0.0149137024,-0.00532632228,0.0219939835,0.0156568401,-0.00464920932
1234,12.340007,-0.154872105,-0.0544970557,9.98224735,-0.150886238,-0.0502954125,9.97046661,0.0223705545,0.0149137024,-0.00426105782,0.0226759724,0.0151445149,-0.00494889216
1235,12.350007,-0.159407184,-0.0534964278,9.98597431,-0.141306162,-0.0287402347,9.99441719,0.0223705545,0.0159789659,-0.00319579337,0.021430973,0.0154875163,-0.00414046552
1236,12.359988,-0.156601191,-0.0600753874,9.9921484,-0.131726086,-0.0622705109,9.94412136,0.0191747602,0.0159789659,-0.00532632228,0.0221161991,0.015922945,-0.00409448566
1237,12.370000,-0.145070523,-0.0630553588,9.9944849,-0.184416518,-0.0526904315,9.9776516,0.0223705545,0.0191747602,-0.00639158674,0.0220521521,0.0163054522,-0.00461276807
1238,12.380004,-0.158477306,-0.0610544495,9.98257828,-0.170046389,-0.0502954125,9.96088696,0.023435818,0.0159789659,-0.00426105782,0.0223723408,0.0169011503,-0.00376610039
1239,12.390005,-0.159293652,-0.0557659082,9.99227619,-0.150886238,-0.0335302763,9.93933105,0.023435818,0.0170442313,-0.00319579337,0.0221455805,0.0166228097,-0.00375916879
1240,12.399985,-0.157860711,-0.0483769886,9.98910236,-0.170046389,-0.0766406283,10.0279474,0.023435818,0.0170442313,-0.00532632228,0.022247456,0.0161141269,-0.00419593183
1241,12.410001,-0.16214712,-0.0562724806,9.97538853,-0.143701181,-0.0502954125,9.96088696,0.0255663469,0.0170442313,-0.00745685119,0.0228334684,0.0166957267,-0.00432719104
1242,12.420005,-0.155383795,-0.0601733401,9.98335838,-0.131726086,-0.0479003936,9.95609665,0.0213052891,0.0159789659,-0.00532632228,0.0224216655,0.0164442174,-0.00455148099
1243,12.430005,-0.149609238,-0.0581196174,9.97022533,-0.148491219,-0.0550854504,9.97286129,0.023435818,0.0170442313,-0.00532632228,0.0227346905,0.0163303781,-0.00404478004
1244,12.439985,-0.153226376,-0.0598725453,9.97789097,-0.170046389,-0.0934057683,10.0087872,0.0202400237,0.0191747602,-0.00532632228,0.0221354719,0.016683232,-0.00403643213
1245,12.450005,-0.144033998,-0.0591347665,9.98011303,-0.114960939,-0.0383203141,9.99681187,0.0223705545,0.0181094967,-0.00213052891,0.0222148001,0.0165357161,-0.00396531401
1246,12.460004,-0.141413584,-0.0536560155,9.96846199,-0.148491219,-0.0622705109,9.98962688,0.0202400237,0.0159789659,-0.00213052891,0.0223510265,0.0160451084,-0.00393955735
1247,12.470005,-0.151089489,-0.0524070337,9.98103142,-0.174836427,-0.0766406283,10.0423174,0.0245010816,0.0170442313,-0.00106526446,0.0219876375,0.0158597175,-0.00344841136
1248,12.479999,-0.152442977,-0.0580334477,9.97515869,-0.158071294,-0.0479003936,10.0111818,0.0245010816,0.0170442313,-0.00319579337,0.0217314661,0.0154341431,-0.00315633812
1249,12.489980,-0.14916794,-0.0619336106,9.990098,-0.143701181,-0.086220704,9.9776516,0.0223705545,0.0149137024,-0.00639158674,0.0216190238,0.0152081223,-0.00379514112
1250,12.499999,-0.140346617,-0.0728977174,9.98235989,-0.172441408,-0.0502954125,9.98004723,0.0202400237,0.0159789659,-0.00319579337,0.0214479659,0.0148267085,-0.00433535967
1251,12.510004,-0.146482289,-0.0677424744,9.98733902,-0.122146003,-0.0479003936,9.97046661,0.0213052891,0.0170442313,-0.00532632228,0.020608278,0.0152312983,-0.00384106813
1252,12.520010,-0.150324866,-0.0638244972,9.98753643,-0.153281257,-0.11256592,9.97525692,0.0213052891,0.0170442313,-0.00532632228,0.0212397259,0.0159954857,-0.0046281172
1253,12.530091,-0.156011611,-0.0652056411,9.98136616,-0.155676275,-0.0407153331,9.95130634,0.0223705545,0.0138484379,-0.00745685119,0.0220824536,0.0157906879,-0.00521410443
1254,12.539981,-0.162191719,-0.0599995889,9.9815979,-0.129331067,-0.0766406283,9.9776516,0.0223705545,0.0159789659,-0.00532632228,0.0216353498,0.0155127952,-0.00531742675
1255,12.550010,-0.149553835,-0.0574293286,9.98499966,-0.117355965,-0.0550854504,10.0135775,0.023435818,0.0191747602,-0.00745685119,0.0222355276,0.0163104758,-0.00417435821
1256,12.560007,-0.148333803,-0.0636378229,9.97934532,-0.165256351,-0.0622705109,9.94891167,0.0213052891,0.0149137024,-0.00213052891,0.0225216411,0.0164876338,-0.00460676989
1257,12.570005,-0.153888166,-0.0627993867,9.97676182,-0.174836427,-0.0838256851,9.98962688,0.0245010816,0.0138484379,-0.00426105782,0.0220918264,0.0159912836,-0.00495971972
1258,12.580004,-0.152481705,-0.0605468899,9.97990227,-0.138911143,-0.0550854504,9.9824419,0.0213052891,0.0191747602,-0.00852211565,0.0215185005,0.0156508721,-0.00530306809
1259,12.590007,-0.146062642,-0.0597787239,9.97727203,-0.126936033,-0.0407153331,9.95370197,0.023435818,0.0138484379,-0.00532632228,0.0223003551,0.0156443808,-0.0057678977
1260,12.600008,-0.144927323,-0.0623807535,9.97868538,-0.158071294,-0.0958007872,10.0135775,0.023435818,0.0159789659,-0.00426105782,0.0217280518,0.0152908489,-0.00540380273
1261,12.610000,-0.15360485,-0.0628751516,9.99656582,-0.1460962,-0.0694555715,10.0039968,0.0213052891,0.0181094967,-0.00319579337,0.0219056439,0.0161133613,-0.00510315225
1262,12.620004,-0.156707853,-0.0646856725,9.99251652,-0.184416518,-0.0981958061,10.0111818,0.0213052891,0.0170442313,-0.00426105782,0.0222502965,0.0169315487,-0.00389061403
1263,12.630007,-0.157763064,-0.0724923387,10.0013361,-0.153281257,-0.0263452157,9.93933105,0.0223705545,0.0159789659,-0.00213052891,0.0215092637,0.0172648337,-0.00379754719
1264,12.639987,-0.158170432,-0.0672520772,9.98499203,-0.122146003,-0.0766406283,9.98723221,0.0213052891,0.0159789659,-0.00532632228,0.0216348749,0.0170414373,-0.00428217091
1265,12.650005,-0.156720594,-0.0650170296,9.98322105,-0.148491219,-0.0455053747,9.95130634,0.023435818,0.0149137024,-0.00426105782,0.0210652649,0.0155972084,-0.00466355914
1266,12.660005,-0.149792358,-0.0563281812,9.988307,-0.126936033,-0.0622705109,9.96328163,0.0223705545,0.0170442313,-0.00426105782,0.0215786509,0.0154625485,-0.00458151195
1267,12.670008,-0.155638143,-0.0490620546,9.9810257,-0.124541022,-0.0335302763,9.97286129,0.023435818,0.0159789659,-0.00532632228,0.0222918745,0.0158039536,-0.00468140841
1268,12.680010,-0.151391312,-0.0536366738,9.99200821,-0.153281257,-0.0526904315,10.0111818,0.0223705545,0.0159789659,-0.00426105782,0.0224375539,0.0156488679,-0.00488171726
1269,12.689999,-0.153990254,-0.0599925071,9.99802399,-0.117355965,-0.0814306661,10.0016022,0.023435818,0.0159789659,-0.00426105782,0.0225837547,0.0160675142,-0.00462148292
1270,12.700009,-0.166088998,-0.0670451894,9.99210835,-0.198786631,-0.100590825,9.99441719,0.0213052891,0.0159789659,-0.00213052891,0.0221874379,0.0161024183,-0.00427605025
1271,12.709989,-0.16212751,-0.0636911765,9.99156094,-0.158071294,-0.0574804693,10.0159721,0.023435818,0.0170442313,-0.00426105782,0.0225124583,0.0166216902,-0.0044284882
