Index,Time,((((((aruwsrc::motor_tester::DriversSingleton::drivers).fusedImu).imuData).accG).coordinates_).data)._M_elems[0],((((((aruwsrc::motor_tester::DriversSingleton::drivers).fusedImu).imuData).accG).coordinates_).data)._M_elems[1],((((((aruwsrc::motor_tester::DriversSingleton::drivers).fusedImu).imuData).accG).coordinates_).data)._M_elems[2],((((((aruwsrc::motor_tester::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[0],((((((aruwsrc::motor_tester::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[1],((((((aruwsrc::motor_tester::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[2],((((((aruwsrc::motor_tester::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[0],((((((aruwsrc::motor_tester::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[1],((((((aruwsrc::motor_tester::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[2],((((((aruwsrc::motor_tester::DriversSingleton::drivers).fusedImu).imuData).gyroRadPerSec).coordinates_).data)._M_elems[0],((((((aruwsrc::motor_tester::DriversSingleton::drivers).fusedImu).imuData).gyroRadPerSec).coordinates_).data)._M_elems[1],((((((aruwsrc::motor_tester::DriversSingleton::drivers).fusedImu).imuData).gyroRadPerSec).coordinates_).data)._M_elems[2]
821,8.209997,-0.0141482493,-0.000625272747,9.80232525,-0.0402171686,0.0153616779,9.8231411,-0.00146260927,0.00101306569,-0.000804274518,-0.00150714011,0.000298013212,-0.000414791983
822,8.219977,-0.0147262122,0.00105215493,9.80757713,-0.0378221497,-0.00379847945,9.84230137,-0.000397344818,-0.00111746322,0.00132625434,-0.0013787623,0.000322224427,-0.000566055533
823,8.230005,-0.0126709053,-0.00875649229,9.80435467,-0.00668689422,-0.0253536552,9.83032608,-0.000397344818,-5.21987458e-05,0.000260989909,-0.00100341241,-0.00034717255,0.000804105774
824,8.240000,-0.00482295547,-0.00856065843,9.80369854,-0.0210570116,-0.0181685966,9.82074642,-0.00252787373,-5.21987458e-05,-0.000804274518,-0.00046866003,-0.000227730809,0.0008096901
825,8.249998,-0.00205608201,-0.0113320434,9.81104088,-0.0210570116,-0.0205636173,9.77284622,-0.000397344818,-5.21987458e-05,0.000260989909,-0.00125424517,-0.000168803192,-0.000191756524
826,8.259978,-0.0031766491,-0.00534992153,9.79899311,-0.0378221497,-0.0253536552,9.86385632,-0.00146260927,0.0031435946,0.000260989909,-0.000925920613,0.000292899669,-0.000357755052
827,8.269994,-0.0143164471,-0.0135514028,9.80712223,-0.00429187482,-0.051698871,9.80877209,-0.00146260927,0.00101306569,0.000260989909,-0.000905573543,0.000787293771,-0.0001340296
828,8.279995,-0.0099503817,-0.0135057876,9.79976654,-0.0186619926,-0.0014034597,9.78482151,-0.000397344818,0.00207833014,-0.00186953903,-0.000884284964,0.00157325319,5.48534736e-05
829,8.290005,-0.0111121545,-0.0086215958,9.78889656,-0.00429187482,-0.0181685966,9.72973633,-0.000397344818,-0.00111746322,-0.00186953903,-0.00106296374,0.0011069536,-0.000630561437
830,8.299975,-0.00612930488,-0.0100162681,9.79827595,0.0196583215,-0.0109835379,9.8279314,-0.000397344818,-5.21987458e-05,0.000260989909,-0.000755737768,0.000681550242,-0.0005867047
831,8.309995,-0.0081820637,-0.0050663827,9.79637241,-0.0450072102,0.0225467365,9.75608158,-0.000397344818,-0.00218272768,0.00132625434,-0.000901378517,0.000484440301,-0.000122669488
832,8.320004,-0.0219472609,0.00364555814,9.8035965,-0.0497972481,0.00338657945,9.80877209,0.000667919638,-5.21987458e-05,-0.000804274518,-0.00125058845,0.000410246081,-0.000270309509
833,8.329996,-0.0223254412,-0.00839317683,9.79318905,0.00768322358,-0.0157735776,9.8015871,0.00173318409,0.00101306569,-0.000804274518,-0.000801062211,0.000174692366,-0.000844344206
834,8.339998,-0.016409358,-0.0194440242,9.81512451,0.000498164503,-0.0014034597,9.84709167,-0.00252787373,-5.21987458e-05,-0.000804274518,-0.000576104503,0.000441174605,6.64941472e-05
835,8.350000,-0.011954518,-0.00972690992,9.81317616,-0.00189685507,0.0201517176,9.83511639,-0.00146260927,0.00207833014,-0.000804274518,-0.00130665372,0.000871292956,-0.000212802115
836,8.360003,-0.0145602291,-0.00924803596,9.82410336,0.0172633026,-0.00619349908,9.8973875,-0.000397344818,0.0031435946,-0.000804274518,-0.00111946184,0.000798487454,-0.000805982272
837,8.369984,-0.0145904971,-0.0177858118,9.81700325,-0.0186619926,-0.0109835379,9.8231411,-0.00146260927,0.00101306569,-0.00293480349,-0.00105585332,0.00115860673,-0.0013793821
838,8.379994,-0.00669789873,-0.012656955,9.81110382,0.0124732628,-0.0109835379,9.78721714,0.00173318409,-5.21987458e-05,-0.000804274518,-0.000411472167,0.000663085666,-0.000634960656
839,8.389994,-0.00567452004,-0.0130271856,9.81142998,0.0124732628,-0.027748676,9.81356144,0.00173318409,0.00101306569,-0.00186953903,0.000637443911,0.0011739101,-0.00062131678
840,8.399999,-0.00641626678,-0.0123021081,9.80811787,-0.0162669737,-0.049303852,9.7967968,-0.000397344818,0.00101306569,0.00239151879,8.31728976e-05,0.001158242,4.06233594e-05
841,8.409981,-0.0105815101,-0.0126156677,9.82025242,-0.00189685507,-0.00379847945,9.77284622,-0.00146260927,0.00101306569,-0.000804274518,-0.000194835317,0.000168101848,-4.41590964e-05
842,8.419994,-0.0134411091,-0.0148009378,9.81160545,-0.0210570116,-0.0181685966,9.79919147,-0.00146260927,-5.21987458e-05,0.00132625434,-0.000615741126,0.000359994359,0.000338735583
843,8.430003,-0.00922822766,-0.00941177458,9.81204033,-0.00908191409,0.00817661919,9.81595612,0.00173318409,0.00207833014,-0.00186953903,-0.000224636286,0.000447969884,-0.000103279832
844,8.440001,0.00967088901,-0.00890240259,9.81574249,0.000498164503,0.0153616779,9.84230137,0.00173318409,-5.21987458e-05,0.000260989909,-0.000315736397,0.00104608107,-0.00049781549
845,8.450003,0.0111258402,-0.00950144324,9.80600262,0.0172633026,-0.0157735776,9.76566124,-0.00252787373,-0.00111746322,-0.000804274518,-0.000386426895,-1.87957776e-05,-3.75608615e-05
846,8.459983,0.00158041017,-0.00161670148,9.80849266,-0.0402171686,-0.030143695,9.86385632,-0.00146260927,0.00101306569,0.00132625434,-0.00145287463,-0.000221301932,-0.000474511704
847,8.470003,-0.0124897417,0.000880584586,9.81308174,-0.0210570116,-0.00858851895,9.85188198,-0.00252787373,-5.21987458e-05,-0.00186953903,-0.00147630437,0.000206390483,-0.000298305415
848,8.480002,-0.0217820331,0.00151336601,9.81518269,-0.0138719529,-0.0181685966,9.80398178,-0.00252787373,0.00101306569,-0.00186953903,-0.00174682122,-0.000214183499,0.000258154731
849,8.490001,-0.00998320896,-0.0106183756,9.80218601,-0.0138719529,-0.0445138142,9.89499187,0.000667919638,-5.21987458e-05,-0.00293480349,-0.00235416787,0.000110782115,-0.000559687731
850,8.499983,-0.0149310241,-0.0192835554,9.80206299,-0.011476934,-0.0852291435,9.80637646,-0.00146260927,-5.21987458e-05,-0.000804274518,-0.00128087774,6.9463611e-05,-0.000353192911
851,8.510000,-0.00834905822,-0.0197309293,9.7917099,0.0220533404,-0.0253536552,9.83511639,-0.000397344818,-0.00111746322,0.000260989909,-0.00110400259,-0.000132550253,-0.000105728432
852,8.519999,-0.00420686044,-0.00826764852,9.79262829,0.0124732628,0.000991559937,9.83751202,0.000667919638,0.00101306569,0.00132625434,-0.00100098446,0.000493270752,-1.42439603e-05
853,8.529996,-0.00109957613,0.00196378049,9.79860497,0.0124732628,-0.00858851895,9.74650097,-0.00146260927,0.00207833014,0.000260989909,-0.00122964894,0.000310623465,4.58404247e-06
854,8.539978,-0.00306227501,-0.00721778767,9.79734707,0.00768322358,-0.0014034597,9.8231411,0.000667919638,0.00101306569,-0.00293480349,-0.000533611223,0.000594394922,-0.000268136384
855,8.550000,-0.00762165803,-0.00534355221,9.81444836,0.0196583215,-0.00858851895,9.84230137,0.00173318409,0.00101306569,-0.000804274518,-0.000764381432,0.00124583766,-0.000839673274
856,8.559998,0.00184706168,-0.00218718522,9.80182457,-0.00668689422,0.0464969315,9.7967968,-0.00146260927,-0.00218272768,0.00132625434,-0.000373084884,0.00060551893,-0.00097361987
857,8.570001,0.00137930503,-0.00871232804,9.80628872,0.00768322358,0.000991559937,9.76566124,-0.00252787373,-5.21987458e-05,0.00239151879,3.87468172e-05,0.000556640152,-0.00102054584
858,8.579999,-0.000867036171,-0.0119904112,9.79966545,-0.0186619926,-0.0181685966,9.8279314,-0.000397344818,0.00207833014,0.000260989909,-3.09741299e-05,0.000239364541,-4.1355539e-05
859,8.589980,-0.0106876921,-0.00521319127,9.79292202,-0.0497972481,-0.0253536552,9.84948635,-0.000397344818,0.00101306569,-0.00186953903,-0.000527346216,0.00093881326,-0.000531861035
860,8.599998,-0.00161090679,-0.0207954589,9.80340004,-0.00668689422,-0.0253536552,9.78721714,0.000667919638,-5.21987458e-05,-0.00186953903,-0.00100874179,0.000546495954,-0.000402189209
861,8.610001,-0.00643532164,-0.0209097471,9.80267715,-0.00429187482,0.0249417555,9.76805687,-0.00146260927,0.00207833014,-0.000804274518,-0.000237781904,0.000717057148,-0.000549847668
862,8.620003,-0.00193513033,-0.0153616667,9.79321098,-0.0474022292,-0.00858851895,9.83032608,-0.00252787373,0.00207833014,0.000260989909,-0.000154635534,0.00145735266,-0.000754563254
863,8.629984,-0.0125670321,-0.00903059356,9.8093586,-0.00908191409,-0.0229586363,9.84948635,0.00173318409,0.00101306569,0.000260989909,-0.000848573342,0.00166614901,-0.000578105974
864,8.640003,-9.05143097e-05,-0.0110446597,9.81588745,0.0172633026,-0.027748676,9.78482151,-0.000397344818,0.00207833014,0.00132625434,-0.000810000289,0.00142258883,-0.000612926087
865,8.649996,-0.00817856379,-0.00965895317,9.80660439,-0.00189685507,-0.0373287536,9.76326656,-0.00146260927,0.00101306569,0.000260989909,-0.00102631468,0.000968059874,-0.000596403144
866,8.659994,-0.009422848,-0.00810039137,9.80573463,-0.00189685507,-0.0205636173,9.78482151,0.000667919638,0.00207833014,0.00239151879,-0.000752860738,0.0013749901,-0.00064470974
867,8.670001,-0.00319891656,-0.00911748037,9.80555916,-0.030637091,0.00338657945,9.7967968,0.000667919638,-5.21987458e-05,0.000260989909,-0.000869856216,0.000937880366,-0.000732444576
868,8.679982,-0.00431566732,-0.00510144606,9.79592991,-0.0426121876,0.0177566968,9.8279314,-0.000397344818,-5.21987458e-05,-0.000804274518,-0.000323002721,-5.17772833e-06,-0.000388002023
869,8.689996,-0.011943154,-0.00444058469,9.80481148,-0.0234520324,0.0105716381,9.81835175,-0.00146260927,0.00101306569,0.000260989909,-0.000409169472,0.000962139689,0.000491357641
870,8.699997,-0.0135318078,-0.00616259128,9.80794334,0.00768322358,-0.00619349908,9.90696716,-0.00146260927,-0.00218272768,0.000260989909,-0.00109021284,0.000159931893,0.000636895362
871,8.710002,-0.00870993454,-0.00867114402,9.80704689,-0.00189685507,-0.0325387157,9.78242683,-0.000397344818,-5.21987458e-05,-0.00186953903,-0.000420871133,0.000659065845,-6.19967177e-05
872,8.719984,-0.00214575976,-0.0107676182,9.8044405,0.0196583215,-0.0540938899,9.78961182,-0.000397344818,-5.21987458e-05,0.000260989909,-0.000990769477,0.000945089734,-0.000639708422
873,8.729994,-0.0070652212,-0.0111134499,9.80097389,0.00289318408,-0.0445138142,9.75129128,-0.000397344818,-0.00111746322,-0.000804274518,-0.000747430604,0.000264889386,-0.000107564934
874,8.739994,-0.0109169371,-0.0122688878,9.7922163,-0.0162669737,-0.030143695,9.73692131,0.000667919638,0.00101306569,-0.000804274518,-0.000613433309,-0.000189276339,-0.000474490778
875,8.750003,-0.00443678582,-0.0118387006,9.79608727,0.00289318408,0.00338657945,9.80637646,-0.000397344818,-0.00111746322,-0.000804274518,-0.000476948509,0.0002288869,-0.000804704148
876,8.760004,-0.0170478076,-0.00608465774,9.80913353,-0.0474022292,-0.0181685966,9.85667133,0.000667919638,-5.21987458e-05,-0.00186953903,-0.000691621914,0.000356281409,-8.95417179e-05
877,8.770154,-0.0144491363,-0.00493001007,9.81479836,-0.0258470513,-0.0253536552,9.76087189,0.000667919638,-5.21987458e-05,-0.00186953903,1.56759343e-05,0.000715085887,-0.000395600335
878,8.779975,-0.0166192744,-0.00750998547,9.80704021,-0.0378221497,-0.0014034597,9.78961182,-0.000397344818,-5.21987458e-05,0.000260989909,-0.000113811257,0.000340291648,-0.00063391577
879,8.790002,-0.0149776777,-0.00357577763,9.81235409,-0.0426121876,0.00578159932,9.8015871,-0.000397344818,-5.21987458e-05,0.000260989909,-0.000734722242,6.16735706e-05,-0.000138408868
880,8.799995,-0.0210609492,-0.00176481437,9.81206417,-0.00908191409,0.00817661919,9.81356144,-0.00252787373,0.00101306569,-0.000804274518,-0.00113805803,0.000342045096,-0.000643449079
881,8.809998,-0.0166234188,-0.00302713295,9.81747532,0.0316334181,0.0177566968,9.86864662,-0.00359313819,0.00207833014,0.000260989909,-0.00113202771,0.000742620323,-0.000702478341
882,8.819979,-0.0123532126,0.00140887662,9.80245495,-0.00908191409,0.000991559937,9.74410629,0.000667919638,0.0031435946,-0.00186953903,-0.000795025029,0.00157578103,-0.00121399341
883,8.830005,-0.00268920395,-0.00104153226,9.81110287,0.00528820371,0.012966658,9.80398178,-0.00146260927,0.00101306569,0.000260989909,-0.000310874457,0.00167791208,-0.000819973764
884,8.839994,-0.00326936366,0.00602297252,9.81117725,0.0172633026,0.0105716381,9.78242683,-0.000397344818,-5.21987458e-05,-0.000804274518,-0.00029862934,0.00057367282,-0.00126111426
885,8.850003,-0.0139796203,-0.00415413175,9.81369305,0.0196583215,-0.0109835379,9.78721714,-0.000397344818,-0.00111746322,0.000260989909,-0.000224928343,0.000499477843,-0.000951154158
886,8.859975,-0.0112774679,-0.01063425,9.80601597,-0.0426121876,-0.0133785577,9.76326656,-0.000397344818,-0.00111746322,0.000260989909,-0.000404154329,0.000531034195,-0.000231215236
887,8.870003,-0.0154802864,-0.0139974644,9.8164463,0.00768322358,-0.0181685966,9.78003216,-0.00146260927,-5.21987458e-05,-0.00186953903,-0.000860645203,0.000672532187,-0.000506346812
888,8.880001,-0.0198870804,-0.0111038089,9.82309818,-0.011476934,0.0153616779,9.79200649,0.00279844855,-5.21987458e-05,-0.000804274518,-0.00020479408,0.00047699234,-0.00010423841
889,8.889994,-0.0119785126,-0.0132092508,9.80248928,-0.00668689422,-0.0397237726,9.844697,0.000667919638,-0.00111746322,-0.00186953903,-0.000363616622,-0.000251058635,-0.000892796146
890,8.899997,-0.012944134,-0.00469328696,9.80929565,-0.0354271308,-0.0109835379,9.80398178,-0.000397344818,0.00207833014,0.00345678325,-0.00105186959,-0.000151254542,-0.000889133953
891,8.909977,-0.0139320381,-0.00663874904,9.80620098,-0.0186619926,-0.0109835379,9.78003216,0.000667919638,0.00207833014,0.000260989909,-0.00054988137,0.000845218252,0.000102666439
892,8.919998,-0.0176374149,-0.00992249791,9.81589413,0.00289318408,0.0273367763,9.79919147,-0.00359313819,0.00207833014,0.00132625434,-0.00104165135,0.00171615509,-5.36264852e-05
893,8.930004,-0.00664398214,-0.000123356585,9.81141567,-0.00429187482,-0.0229586363,9.85427666,0.000667919638,0.00207833014,0.000260989909,-0.000876011327,0.00161008595,0.000197043802
894,8.939999,-0.010586475,-0.00876807328,9.80806637,-0.00668689422,0.0249417555,9.81595612,-0.000397344818,-0.00111746322,0.000260989909,-0.00116799236,0.000978054479,0.000569621858
895,8.949978,-0.00689309975,-0.0147353765,9.80657482,0.00289318408,-0.00379847945,9.844697,-0.00146260927,0.00101306569,-0.000804274518,-0.000374924188,0.000498196227,-0.000281625864
896,8.959997,-0.0177888554,-0.0141696073,9.80461025,-0.0282420702,-0.0229586363,9.81356144,-0.00146260927,-5.21987458e-05,-0.000804274518,-0.000587926537,0.00137542619,8.38350388e-07
897,8.969999,-0.0113692954,-0.015926186,9.80895519,0.00768322358,-0.00619349908,9.81356144,-0.000397344818,-5.21987458e-05,0.000260989909,-0.000506573881,0.00109145907,0.000248127442
898,8.980001,-0.0132009313,-0.00848186109,9.80991554,-0.011476934,-0.0253536552,9.76087189,0.00173318409,0.00101306569,-0.00400006771,-0.000467294216,0.00089616311,-0.000269858981
899,8.989984,-0.0154065052,-0.0139826313,9.80189896,0.000498164503,-0.0229586363,9.72255135,-0.000397344818,0.00101306569,0.00132625434,0.000592360855,0.000594570301,-0.000604981906
900,9.000000,-0.0165011566,-0.0139317885,9.8075161,-0.030637091,-0.0014034597,9.78721714,-0.00252787373,-5.21987458e-05,0.000260989909,-0.000525440788,0.000530401885,0.000263091788
901,9.010000,-0.00590246357,-0.00747877453,9.81863976,-0.00189685507,0.0177566968,9.7967968,-0.00146260927,0.00101306569,0.00239151879,-0.000679505349,0.000497483823,-0.000482922071
902,9.020004,-0.0033712876,-0.0193692297,9.81220341,-0.0138719529,-0.0181685966,9.78721714,-0.00146260927,0.00420885906,0.00239151879,-0.000602373446,0.00142357661,0.000499503803
903,9.030004,-0.0132386237,-0.0161001943,9.79443932,0.00289318408,0.012966658,9.8279314,-0.000397344818,0.00101306569,-0.000804274518,-0.00144083076,0.00209402572,-0.000122128695
904,9.039974,-0.0110417819,-0.00680232747,9.80147934,0.0340284407,-0.0014034597,9.73692131,-0.00146260927,0.00101306569,0.00132625434,-0.000684464176,0.00142448978,0.000114085706
905,9.050003,-0.0112726195,-0.00603364455,9.79968452,-0.011476934,-0.0181685966,9.86146164,0.000667919638,-0.00218272768,-0.000804274518,-0.000291950069,0.000650287839,7.05903585e-05
906,9.060002,-0.0123807369,-0.00577469543,9.81519604,-0.0162669737,-0.0181685966,9.85188198,0.00173318409,-5.21987458e-05,-0.00186953903,-0.000295585371,-0.00032509421,-0.000521839713
907,9.069995,-0.0104275197,-0.00718050636,9.81078529,-0.011476934,-0.0181685966,9.85667133,-0.000397344818,-0.00111746322,-0.000804274518,-0.000491114391,-0.000251396326,-0.000622822205
908,9.079977,-0.00783117861,-0.00549072027,9.81787968,-0.0138719529,-0.0325387157,9.77045155,-0.00146260927,0.00101306569,0.000260989909,-0.000522112998,0.000418576703,-0.00117469428
909,9.089996,-0.0149508798,-0.0141059831,9.81098366,0.0172633026,-0.0181685966,9.80637646,-0.00252787373,0.00207833014,-0.00293480349,-0.000380089128,0.000965960673,-0.000249627978
910,9.099999,-0.00879445113,-0.0137703903,9.79403114,0.00289318408,-0.0612789504,9.77763653,-0.00146260927,-5.21987458e-05,-0.00186953903,-0.000656296965,0.000690017652,-0.00032665304
911,9.110000,-0.0181480981,-0.0165069643,9.80482674,-0.0162669737,-0.0229586363,9.77284622,0.000667919638,-0.00218272768,0.00132625434,-0.000772552448,0.000773920969,-0.00021577171
912,9.119981,-0.0133806188,-0.0221817568,9.80331612,-0.0282420702,0.012966658,9.83990669,-0.00146260927,-5.21987458e-05,-0.000804274518,-0.00104113761,0.000122172118,4.57895039e-05
913,9.129996,-0.0146793574,-0.0107365437,9.8082304,-0.011476934,-0.0133785577,9.76087189,0.000667919638,-0.00111746322,-0.00186953903,-0.000624352891,1.53307919e-05,-0.000511318911
914,9.140001,-0.00884663872,-0.0191398822,9.79825115,0.00768322358,-0.0205636173,9.77284622,-0.00146260927,-0.00111746322,0.00132625434,-0.000783699215,-0.000312398217,-0.000691006542
915,9.150002,-0.00884702895,-0.0194655135,9.81417561,-0.00668689422,-0.0397237726,9.75129128,-0.00252787373,-0.00111746322,0.00239151879,-0.00117616518,-0.000458025926,-0.000876562204
916,9.160000,-0.00665557804,-0.0130561069,9.80143261,-0.0186619926,-0.0014034597,9.86385632,-0.000397344818,0.00207833014,0.00132625434,-0.00106299191,0.000222324015,-0.000232571474
917,9.169983,-0.012940322,-0.00695544109,9.80587482,0.0124732628,0.0441019125,9.79440212,-0.00252787373,-5.21987458e-05,0.00132625434,-0.00130756525,0.000794585329,-0.000127746345
918,9.180003,-0.017263798,0.000833472586,9.79173756,0.00768322358,0.0177566968,9.8231411,-0.00252787373,-0.00111746322,0.000260989909,-0.00223657745,1.59990996e-05,0.000194777938
919,9.190001,-0.00851874799,0.00543598458,9.79861164,0.0172633026,-0.0205636173,9.76805687,-0.00146260927,0.00207833014,-0.00293480349,-0.00178384478,0.000212434577,-0.000459310657
920,9.200001,-0.00984508637,0.00216286629,9.79502583,-0.011476934,0.00338657945,9.79440212,-0.000397344818,-5.21987458e-05,-0.000804274518,-0.00113114854,0.000207888588,-0.00114774029
921,9.209981,-0.01359428,-0.000980940531,9.80671692,-0.030637091,-0.00858851895,9.80877209,-0.00465840241,0.00207833014,-0.000804274518,-0.00100556447,0.000281054497,-0.00100373058
922,9.219997,-0.0177458655,0.00268952083,9.79529572,-0.0138719529,0.012966658,9.77045155,-0.00252787373,-0.00111746322,-0.000804274518,-0.00205823849,0.000404874067,-0.000210489714
923,9.229998,-0.0205038525,-0.00107194355,9.80533409,-0.0258470513,0.00817661919,9.844697,-0.000397344818,-0.00111746322,-0.00186953903,-0.00140234386,0.000566243078,-0.000394002709
924,9.240001,-0.0189290754,-0.00655054254,9.79799557,-0.0258470513,-0.0133785577,9.79440212,0.00173318409,0.00101306569,-0.000804274518,-0.000354722724,0.000407233456,1.30559929e-05
925,9.250104,-0.0154256597,-0.00472117495,9.81016159,0.0172633026,-0.030143695,9.83272171,-0.00146260927,0.00207833014,0.00345678325,-0.000345052627,0.00138340844,0.000328806258
926,9.259983,-0.0139144976,-0.00449689617,9.81259251,0.000498164503,0.0393118747,9.80637646,-0.00252787373,0.00101306569,0.00132625434,-0.00149307074,0.00100390206,0.000508295954
927,9.269998,-0.009829605,-0.00286622485,9.80368233,0.000498164503,0.0297317952,9.77284622,0.000667919638,0.00101306569,0.00132625434,-0.00058776018,0.00060921238,0.000493370928
928,9.279997,-0.00853819121,-0.00611581933,9.80152512,-0.0186619926,-0.0421187952,9.80877209,-0.00252787373,0.00101306569,0.00132625434,-0.000444819714,0.000360773003,1.85140816e-05
929,9.290004,-0.00881132577,-0.0165561903,9.78937531,-0.0162669737,-0.0229586363,9.74410629,-0.000397344818,-5.21987458e-05,-0.000804274518,-0.00097963179,0.000273421319,0.000294503465
930,9.299974,-0.0147260111,-0.0193719026,9.79984379,-0.0186619926,-0.0397237726,9.80398178,-0.00146260927,-5.21987458e-05,0.00239151879,-0.00140807347,0.000461716612,0.000680150348
931,9.309995,-0.0240710098,-0.0172552075,9.81649876,-0.0617723465,-0.0253536552,9.78721714,-0.00146260927,-0.00111746322,-0.00186953903,-0.00145780027,0.000196791923,-0.000334172277
932,9.319996,-0.0237689335,-0.00927947741,9.79972172,-0.0210570116,0.00338657945,9.75847626,0.000667919638,0.00101306569,-0.000804274518,-0.000636181561,0.00105179311,-0.000450468651
933,9.330002,-0.00999421068,-0.00735393399,9.80356884,-0.0162669737,-0.0205636173,9.77045155,-0.00146260927,-5.21987458e-05,-0.00186953903,-0.000441802113,0.000572231365,-0.000634275202
934,9.339978,-0.00848026667,-0.00939838309,9.79367733,-0.0234520324,0.0225467365,9.79440212,-0.000397344818,0.00207833014,0.000260989909,6.10457937e-06,0.000472912623,-0.000697952288
935,9.349994,-0.0145788509,-0.00362612004,9.79141045,-0.0282420702,0.00338657945,9.78003216,-0.000397344818,-0.00218272768,0.000260989909,-3.22687883e-05,8.16987304e-05,-0.000535632484
936,9.360004,-0.0165627189,-0.00314486329,9.78924751,-0.0258470513,-0.00858851895,9.78721714,0.000667919638,0.00101306569,0.000260989909,-0.000345804583,0.000391955022,-7.40630203e-05
937,9.369995,-0.0178350955,-5.21903858e-05,9.80644131,-0.00668689422,-0.0469088331,9.8279314,-0.00146260927,0.00101306569,0.00132625434,-0.000181780299,0.000550200464,0.000220003072
938,9.379996,-0.017334884,-0.00717904372,9.80584717,-0.0162669737,-0.0229586363,9.844697,-0.00146260927,0.00101306569,-0.00506533263,-0.000906513655,0.000644332496,-0.000758219277
939,9.389976,-0.0037067933,-0.0152379787,9.81925964,0.000498164503,0.0153616779,9.80877209,0.000667919638,0.00101306569,-0.00186953903,-0.000914753007,0.000357263198,-0.00126586517
940,9.400004,-0.000158701558,-0.0166577715,9.80755234,-0.00668689422,0.00338657945,9.79200649,0.000667919638,0.00101306569,-0.00186953903,-0.000110789217,0.000332958123,-0.000898020866
941,9.410003,-0.00797832012,-0.0075793229,9.8054533,-0.00189685507,-0.00619349908,9.74650097,-0.000397344818,-5.21987458e-05,-0.000804274518,8.60476139e-05,0.000433775014,-0.000851785124
942,9.419999,-0.00259257481,-0.0143559426,9.79567719,-0.0162669737,-0.0253536552,9.82553673,0.000667919638,0.00207833014,0.000260989909,-0.000299233652,0.000866382266,-0.00140683819
943,9.429980,-0.0112570804,-0.0152169932,9.8075552,0.0196583215,0.000991559937,9.8015871,-0.000397344818,0.00101306569,-0.000804274518,-0.000181855808,0.000346773915,-0.00148172909
944,9.439998,-0.00429811236,-0.00811863039,9.7956686,0.010078243,-0.0229586363,9.88301659,-0.00146260927,0.00207833014,0.000260989909,-0.000431406108,0.00056246802,-0.000708565931
945,9.449996,-0.00336223678,-0.011940321,9.81553459,-0.0330321118,0.0464969315,9.81116676,0.000667919638,0.00207833014,0.000260989909,-0.00125736219,0.000288707932,-0.000831608253
946,9.459998,-0.00600307481,-0.00294266269,9.79631424,-0.0186619926,-0.0349337347,9.78961182,-0.000397344818,-0.00218272768,0.00132625434,-0.000330436771,0.000806722324,-0.000505746342
947,9.469978,-0.00492177578,-0.0209132563,9.80136108,0.0244483612,-0.0181685966,9.73931599,-0.00252787373,0.00207833014,-0.000804274518,-0.000838219887,0.00071591395,0.000265986077
948,9.479995,0.0024084372,-0.0143579617,9.82014942,0.000498164503,-0.0612789504,9.7488966,0.000667919638,0.00207833014,-0.00186953903,-0.00076983287,0.000315909798,-0.000552447746
949,9.489995,0.00204281043,-0.0162550174,9.81398106,0.0244483612,-0.0205636173,9.73692131,-0.000397344818,-5.21987458e-05,0.00132625434,3.44044674e-05,0.00070038205,4.03213198e-05
950,9.499995,-0.0112064462,-0.0242108349,9.80521202,-0.054587286,0.0345218331,9.73692131,-0.00359313819,0.00207833014,-0.000804274518,-0.000324712251,0.000687161635,-0.000547619711
951,9.509997,-0.0154476753,-0.0138399433,9.79900169,-0.0282420702,-0.00379847945,9.7967968,-0.00252787373,0.00207833014,-0.00186953903,-0.00085155468,0.000909287715,-0.000620337087
952,9.519979,-0.0195084196,-0.0174524281,9.80370712,-0.0497972481,-0.0014034597,9.79919147,0.00173318409,0.00101306569,-0.000804274518,-0.000548718264,0.00102313433,-0.000469173567
953,9.529998,-0.0177851338,-0.0189854596,9.7996664,-0.0378221497,0.00578159932,9.82553673,-0.000397344818,0.00101306569,0.00239151879,-0.000312493765,0.00156529271,-0.000652893505
954,9.539996,-0.0253438856,-0.018573096,9.80524445,-0.0282420702,-0.030143695,9.82074642,0.000667919638,0.00101306569,-0.00293480349,-0.000819977548,0.00117969501,-0.000601238688
955,9.549998,-0.0160556771,-0.0184033755,9.80603409,0.0196583215,0.0105716381,9.78961182,-0.00252787373,-0.00111746322,0.00239151879,-8.46450566e-05,0.000343077176,-0.000233317725
956,9.559978,-0.0150323668,-0.0021124878,9.80110836,-0.0378221497,-0.0109835379,9.76805687,-0.000397344818,-5.21987458e-05,0.000260989909,0.000547281816,0.000246793206,-0.000405166327
957,9.569995,-0.0159698091,0.00175487518,9.80628204,-0.0593773276,-0.00619349908,9.8279314,-0.000397344818,-5.21987458e-05,0.000260989909,0.000117196854,0.000817503897,-6.76640193e-05
